+--------------------------------------------+---------------------------------------------------------+
| ID                                         | Tagged objects                                          |
| minecraft:saplings                         | minecraft:acacia_sapling                                |
| minecraft:saplings                         | minecraft:birch_sapling                                 |
| minecraft:saplings                         | minecraft:dark_oak_sapling                              |
| minecraft:saplings                         | minecraft:jungle_sapling                                |
| minecraft:saplings                         | minecraft:oak_sapling                                   |
| minecraft:saplings                         | minecraft:spruce_sapling                                |
| minecraft:saplings                         | mubble:autumn_birch_sapling                             |
| minecraft:saplings                         | mubble:palm_sapling                                     |
| minecraft:saplings                         | mubble:pink_cherry_oak_sapling                          |
| minecraft:saplings                         | mubble:pink_press_garden_sapling                        |
| minecraft:saplings                         | mubble:red_press_garden_sapling                         |
| minecraft:saplings                         | mubble:scarlet_sapling                                  |
| minecraft:saplings                         | mubble:white_cherry_oak_sapling                         |
| minecraft:saplings                         | quark:blue_blossom_sapling                              |
| minecraft:saplings                         | quark:lavender_blossom_sapling                          |
| minecraft:saplings                         | quark:orange_blossom_sapling                            |
| minecraft:saplings                         | quark:pink_blossom_sapling                              |
| minecraft:saplings                         | quark:yellow_blossom_sapling                            |
| minecraft:signs                            | extendednether:crimson_sign                             |
| minecraft:signs                            | extendednether:warped_sign                              |
| minecraft:signs                            | minecraft:acacia_sign                                   |
| minecraft:signs                            | minecraft:birch_sign                                    |
| minecraft:signs                            | minecraft:dark_oak_sign                                 |
| minecraft:signs                            | minecraft:jungle_sign                                   |
| minecraft:signs                            | minecraft:oak_sign                                      |
| minecraft:signs                            | minecraft:spruce_sign                                   |
| minecraft:signs                            | securitycraft:secret_acacia_sign_item                   |
| minecraft:signs                            | securitycraft:secret_birch_sign_item                    |
| minecraft:signs                            | securitycraft:secret_dark_oak_sign_item                 |
| minecraft:signs                            | securitycraft:secret_jungle_sign_item                   |
| minecraft:signs                            | securitycraft:secret_sign_item                          |
| minecraft:signs                            | securitycraft:secret_spruce_sign_item                   |
| minecraft:slabs                            | byg:aspen_slab                                          |
| minecraft:slabs                            | byg:baobab_slab                                         |
| minecraft:slabs                            | byg:blue_enchanted_slab                                 |
| minecraft:slabs                            | byg:cherry_slab                                         |
| minecraft:slabs                            | byg:chiseled_red_rock_brick_slab                        |
| minecraft:slabs                            | byg:cika_slab                                           |
| minecraft:slabs                            | byg:cracked_red_rock_brick_slab                         |
| minecraft:slabs                            | byg:cypress_slab                                        |
| minecraft:slabs                            | byg:dacite_cobblestone_slab                             |
| minecraft:slabs                            | byg:ebony_slab                                          |
| minecraft:slabs                            | byg:fir_slab                                            |
| minecraft:slabs                            | byg:green_enchanted_slab                                |
| minecraft:slabs                            | byg:holly_slab                                          |
| minecraft:slabs                            | byg:jacaranda_slab                                      |
| minecraft:slabs                            | byg:mahogany_slab                                       |
| minecraft:slabs                            | byg:mangrove_slab                                       |
| minecraft:slabs                            | byg:maple_slab                                          |
| minecraft:slabs                            | byg:mossy_red_rock_brick_slab                           |
| minecraft:slabs                            | byg:mossy_stone_slab                                    |
| minecraft:slabs                            | byg:pine_slab                                           |
| minecraft:slabs                            | byg:polished_soapstone_slab                             |
| minecraft:slabs                            | byg:rainbow_eucalyptus_slab                             |
| minecraft:slabs                            | byg:red_rock_brick_slab                                 |
| minecraft:slabs                            | byg:red_rock_slab                                       |
| minecraft:slabs                            | byg:redwood_slab                                        |
| minecraft:slabs                            | byg:rocky_stone_slab                                    |
| minecraft:slabs                            | byg:scoria_cobblestone_slab                             |
| minecraft:slabs                            | byg:scoria_stone_slab                                   |
| minecraft:slabs                            | byg:scoria_stonebrick_slab                              |
| minecraft:slabs                            | byg:skyris_slab                                         |
| minecraft:slabs                            | byg:soapstone_brick_slab                                |
| minecraft:slabs                            | byg:soapstone_slab                                      |
| minecraft:slabs                            | byg:soapstone_tile_slab                                 |
| minecraft:slabs                            | byg:willow_slab                                         |
| minecraft:slabs                            | byg:witch_hazel_slab                                    |
| minecraft:slabs                            | byg:zelkova_slab                                        |
| minecraft:slabs                            | create:andesite_bricks_slab                             |
| minecraft:slabs                            | create:andesite_cobblestone_slab                        |
| minecraft:slabs                            | create:dark_scoria_bricks_slab                          |
| minecraft:slabs                            | create:dark_scoria_cobblestone_slab                     |
| minecraft:slabs                            | create:diorite_bricks_slab                              |
| minecraft:slabs                            | create:diorite_cobblestone_slab                         |
| minecraft:slabs                            | create:dolomite_bricks_slab                             |
| minecraft:slabs                            | create:dolomite_cobblestone_slab                        |
| minecraft:slabs                            | create:fancy_andesite_bricks_slab                       |
| minecraft:slabs                            | create:fancy_dark_scoria_bricks_slab                    |
| minecraft:slabs                            | create:fancy_diorite_bricks_slab                        |
| minecraft:slabs                            | create:fancy_dolomite_bricks_slab                       |
| minecraft:slabs                            | create:fancy_gabbro_bricks_slab                         |
| minecraft:slabs                            | create:fancy_granite_bricks_slab                        |
| minecraft:slabs                            | create:fancy_limestone_bricks_slab                      |
| minecraft:slabs                            | create:fancy_scoria_bricks_slab                         |
| minecraft:slabs                            | create:fancy_weathered_limestone_bricks_slab            |
| minecraft:slabs                            | create:gabbro_bricks_slab                               |
| minecraft:slabs                            | create:gabbro_cobblestone_slab                          |
| minecraft:slabs                            | create:granite_bricks_slab                              |
| minecraft:slabs                            | create:granite_cobblestone_slab                         |
| minecraft:slabs                            | create:limestone_bricks_slab                            |
| minecraft:slabs                            | create:limestone_cobblestone_slab                       |
| minecraft:slabs                            | create:paved_andesite_slab                              |
| minecraft:slabs                            | create:paved_dark_scoria_slab                           |
| minecraft:slabs                            | create:paved_diorite_slab                               |
| minecraft:slabs                            | create:paved_dolomite_slab                              |
| minecraft:slabs                            | create:paved_gabbro_slab                                |
| minecraft:slabs                            | create:paved_granite_slab                               |
| minecraft:slabs                            | create:paved_limestone_slab                             |
| minecraft:slabs                            | create:paved_scoria_slab                                |
| minecraft:slabs                            | create:paved_weathered_limestone_slab                   |
| minecraft:slabs                            | create:polished_dark_scoria_slab                        |
| minecraft:slabs                            | create:polished_dolomite_slab                           |
| minecraft:slabs                            | create:polished_gabbro_slab                             |
| minecraft:slabs                            | create:polished_limestone_slab                          |
| minecraft:slabs                            | create:polished_scoria_slab                             |
| minecraft:slabs                            | create:polished_weathered_limestone_slab                |
| minecraft:slabs                            | create:scoria_bricks_slab                               |
| minecraft:slabs                            | create:scoria_cobblestone_slab                          |
| minecraft:slabs                            | create:weathered_limestone_bricks_slab                  |
| minecraft:slabs                            | create:weathered_limestone_cobblestone_slab             |
| minecraft:slabs                            | mapperbase:asphalt_slab                                 |
| minecraft:slabs                            | mapperbase:concrete_slab                                |
| minecraft:slabs                            | mapperbase:steel_slab                                   |
| minecraft:slabs                            | minecraft:acacia_slab                                   |
| minecraft:slabs                            | minecraft:andesite_slab                                 |
| minecraft:slabs                            | minecraft:birch_slab                                    |
| minecraft:slabs                            | minecraft:brick_slab                                    |
| minecraft:slabs                            | minecraft:cobblestone_slab                              |
| minecraft:slabs                            | minecraft:cut_red_sandstone_slab                        |
| minecraft:slabs                            | minecraft:cut_sandstone_slab                            |
| minecraft:slabs                            | minecraft:dark_oak_slab                                 |
| minecraft:slabs                            | minecraft:dark_prismarine_slab                          |
| minecraft:slabs                            | minecraft:diorite_slab                                  |
| minecraft:slabs                            | minecraft:end_stone_brick_slab                          |
| minecraft:slabs                            | minecraft:granite_slab                                  |
| minecraft:slabs                            | minecraft:jungle_slab                                   |
| minecraft:slabs                            | minecraft:mossy_cobblestone_slab                        |
| minecraft:slabs                            | minecraft:mossy_stone_brick_slab                        |
| minecraft:slabs                            | minecraft:nether_brick_slab                             |
| minecraft:slabs                            | minecraft:oak_slab                                      |
| minecraft:slabs                            | minecraft:petrified_oak_slab                            |
| minecraft:slabs                            | minecraft:polished_andesite_slab                        |
| minecraft:slabs                            | minecraft:polished_diorite_slab                         |
| minecraft:slabs                            | minecraft:polished_granite_slab                         |
| minecraft:slabs                            | minecraft:prismarine_brick_slab                         |
| minecraft:slabs                            | minecraft:prismarine_slab                               |
| minecraft:slabs                            | minecraft:purpur_slab                                   |
| minecraft:slabs                            | minecraft:quartz_slab                                   |
| minecraft:slabs                            | minecraft:red_nether_brick_slab                         |
| minecraft:slabs                            | minecraft:red_sandstone_slab                            |
| minecraft:slabs                            | minecraft:sandstone_slab                                |
| minecraft:slabs                            | minecraft:smooth_quartz_slab                            |
| minecraft:slabs                            | minecraft:smooth_red_sandstone_slab                     |
| minecraft:slabs                            | minecraft:smooth_sandstone_slab                         |
| minecraft:slabs                            | minecraft:smooth_stone_slab                             |
| minecraft:slabs                            | minecraft:spruce_slab                                   |
| minecraft:slabs                            | minecraft:stone_brick_slab                              |
| minecraft:slabs                            | minecraft:stone_slab                                    |
| minecraft:slabs                            | mubble:andesite_brick_slab                              |
| minecraft:slabs                            | mubble:black_brick_slab                                 |
| minecraft:slabs                            | mubble:black_concrete_slab                              |
| minecraft:slabs                            | mubble:black_dark_prismarine_slab                       |
| minecraft:slabs                            | mubble:black_terracotta_slab                            |
| minecraft:slabs                            | mubble:blue_brick_slab                                  |
| minecraft:slabs                            | mubble:blue_concrete_slab                               |
| minecraft:slabs                            | mubble:blue_dark_prismarine_slab                        |
| minecraft:slabs                            | mubble:blue_permafrost_brick_slab                       |
| minecraft:slabs                            | mubble:blue_terracotta_slab                             |
| minecraft:slabs                            | mubble:blunite_slab                                     |
| minecraft:slabs                            | mubble:brown_brick_slab                                 |
| minecraft:slabs                            | mubble:brown_concrete_slab                              |
| minecraft:slabs                            | mubble:brown_dark_prismarine_slab                       |
| minecraft:slabs                            | mubble:brown_terracotta_slab                            |
| minecraft:slabs                            | mubble:carbonite_slab                                   |
| minecraft:slabs                            | mubble:chiseled_prismarine_slab                         |
| minecraft:slabs                            | mubble:cobblestone_brick_slab                           |
| minecraft:slabs                            | mubble:cyan_brick_slab                                  |
| minecraft:slabs                            | mubble:cyan_concrete_slab                               |
| minecraft:slabs                            | mubble:cyan_dark_prismarine_slab                        |
| minecraft:slabs                            | mubble:cyan_terracotta_slab                             |
| minecraft:slabs                            | mubble:diorite_brick_slab                               |
| minecraft:slabs                            | mubble:granite_brick_slab                               |
| minecraft:slabs                            | mubble:gray_brick_slab                                  |
| minecraft:slabs                            | mubble:gray_concrete_slab                               |
| minecraft:slabs                            | mubble:gray_dark_prismarine_slab                        |
| minecraft:slabs                            | mubble:gray_terracotta_slab                             |
| minecraft:slabs                            | mubble:green_brick_slab                                 |
| minecraft:slabs                            | mubble:green_concrete_slab                              |
| minecraft:slabs                            | mubble:green_dark_prismarine_slab                       |
| minecraft:slabs                            | mubble:green_terracotta_slab                            |
| minecraft:slabs                            | mubble:light_blue_brick_slab                            |
| minecraft:slabs                            | mubble:light_blue_concrete_slab                         |
| minecraft:slabs                            | mubble:light_blue_dark_prismarine_slab                  |
| minecraft:slabs                            | mubble:light_blue_terracotta_slab                       |
| minecraft:slabs                            | mubble:light_gray_brick_slab                            |
| minecraft:slabs                            | mubble:light_gray_concrete_slab                         |
| minecraft:slabs                            | mubble:light_gray_dark_prismarine_slab                  |
| minecraft:slabs                            | mubble:light_gray_terracotta_slab                       |
| minecraft:slabs                            | mubble:lime_brick_slab                                  |
| minecraft:slabs                            | mubble:lime_concrete_slab                               |
| minecraft:slabs                            | mubble:lime_dark_prismarine_slab                        |
| minecraft:slabs                            | mubble:lime_terracotta_slab                             |
| minecraft:slabs                            | mubble:magenta_brick_slab                               |
| minecraft:slabs                            | mubble:magenta_concrete_slab                            |
| minecraft:slabs                            | mubble:magenta_dark_prismarine_slab                     |
| minecraft:slabs                            | mubble:magenta_terracotta_slab                          |
| minecraft:slabs                            | mubble:medusa_brick_slab                                |
| minecraft:slabs                            | mubble:mirror_temple_brick_slab                         |
| minecraft:slabs                            | mubble:mossy_cobblestone_brick_slab                     |
| minecraft:slabs                            | mubble:old_site_brick_slab                              |
| minecraft:slabs                            | mubble:orange_brick_slab                                |
| minecraft:slabs                            | mubble:orange_concrete_slab                             |
| minecraft:slabs                            | mubble:orange_dark_prismarine_slab                      |
| minecraft:slabs                            | mubble:orange_terracotta_slab                           |
| minecraft:slabs                            | mubble:permafrost_brick_slab                            |
| minecraft:slabs                            | mubble:pink_brick_slab                                  |
| minecraft:slabs                            | mubble:pink_concrete_slab                               |
| minecraft:slabs                            | mubble:pink_dark_prismarine_slab                        |
| minecraft:slabs                            | mubble:pink_terracotta_slab                             |
| minecraft:slabs                            | mubble:polished_blunite_slab                            |
| minecraft:slabs                            | mubble:polished_carbonite_slab                          |
| minecraft:slabs                            | mubble:polished_red_sandstone_slab                      |
| minecraft:slabs                            | mubble:polished_sandstone_slab                          |
| minecraft:slabs                            | mubble:prismarine_brick_paving_slab                     |
| minecraft:slabs                            | mubble:purple_brick_slab                                |
| minecraft:slabs                            | mubble:purple_concrete_slab                             |
| minecraft:slabs                            | mubble:purple_dark_prismarine_slab                      |
| minecraft:slabs                            | mubble:purple_terracotta_slab                           |
| minecraft:slabs                            | mubble:red_brick_slab                                   |
| minecraft:slabs                            | mubble:red_concrete_slab                                |
| minecraft:slabs                            | mubble:red_dark_prismarine_slab                         |
| minecraft:slabs                            | mubble:red_sandstone_brick_slab                         |
| minecraft:slabs                            | mubble:red_terracotta_slab                              |
| minecraft:slabs                            | mubble:sandstone_brick_slab                             |
| minecraft:slabs                            | mubble:smooth_stone_paving_slab                         |
| minecraft:slabs                            | mubble:terracotta_slab                                  |
| minecraft:slabs                            | mubble:white_brick_slab                                 |
| minecraft:slabs                            | mubble:white_concrete_slab                              |
| minecraft:slabs                            | mubble:white_dark_prismarine_slab                       |
| minecraft:slabs                            | mubble:white_terracotta_slab                            |
| minecraft:slabs                            | mubble:yellow_brick_slab                                |
| minecraft:slabs                            | mubble:yellow_concrete_slab                             |
| minecraft:slabs                            | mubble:yellow_dark_prismarine_slab                      |
| minecraft:slabs                            | mubble:yellow_terracotta_slab                           |
| minecraft:slabs                            | quark:andesite_bricks_slab                              |
| minecraft:slabs                            | quark:basalt_bricks_slab                                |
| minecraft:slabs                            | quark:basalt_slab                                       |
| minecraft:slabs                            | quark:biotite_block_slab                                |
| minecraft:slabs                            | quark:black_shingles_slab                               |
| minecraft:slabs                            | quark:black_stained_planks_slab                         |
| minecraft:slabs                            | quark:blue_shingles_slab                                |
| minecraft:slabs                            | quark:blue_stained_planks_slab                          |
| minecraft:slabs                            | quark:brimstone_bricks_slab                             |
| minecraft:slabs                            | quark:brimstone_slab                                    |
| minecraft:slabs                            | quark:brown_shingles_slab                               |
| minecraft:slabs                            | quark:brown_stained_planks_slab                         |
| minecraft:slabs                            | quark:charred_nether_bricks_slab                        |
| minecraft:slabs                            | quark:cobbedstone_slab                                  |
| minecraft:slabs                            | quark:cobblestone_bricks_slab                           |
| minecraft:slabs                            | quark:cut_soul_sandstone_slab                           |
| minecraft:slabs                            | quark:cyan_shingles_slab                                |
| minecraft:slabs                            | quark:cyan_stained_planks_slab                          |
| minecraft:slabs                            | quark:dark_elder_prismarine_slab                        |
| minecraft:slabs                            | quark:diorite_bricks_slab                               |
| minecraft:slabs                            | quark:duskbound_block_slab                              |
| minecraft:slabs                            | quark:elder_prismarine_bricks_slab                      |
| minecraft:slabs                            | quark:elder_prismarine_slab                             |
| minecraft:slabs                            | quark:granite_bricks_slab                               |
| minecraft:slabs                            | quark:gray_shingles_slab                                |
| minecraft:slabs                            | quark:gray_stained_planks_slab                          |
| minecraft:slabs                            | quark:green_shingles_slab                               |
| minecraft:slabs                            | quark:green_stained_planks_slab                         |
| minecraft:slabs                            | quark:iron_plate_slab                                   |
| minecraft:slabs                            | quark:jasper_bricks_slab                                |
| minecraft:slabs                            | quark:jasper_slab                                       |
| minecraft:slabs                            | quark:light_blue_shingles_slab                          |
| minecraft:slabs                            | quark:light_blue_stained_planks_slab                    |
| minecraft:slabs                            | quark:light_gray_shingles_slab                          |
| minecraft:slabs                            | quark:light_gray_stained_planks_slab                    |
| minecraft:slabs                            | quark:lime_shingles_slab                                |
| minecraft:slabs                            | quark:lime_stained_planks_slab                          |
| minecraft:slabs                            | quark:limestone_bricks_slab                             |
| minecraft:slabs                            | quark:limestone_slab                                    |
| minecraft:slabs                            | quark:magenta_shingles_slab                             |
| minecraft:slabs                            | quark:magenta_stained_planks_slab                       |
| minecraft:slabs                            | quark:magma_bricks_slab                                 |
| minecraft:slabs                            | quark:marble_bricks_slab                                |
| minecraft:slabs                            | quark:marble_slab                                       |
| minecraft:slabs                            | quark:midori_block_slab                                 |
| minecraft:slabs                            | quark:mossy_cobblestone_bricks_slab                     |
| minecraft:slabs                            | quark:orange_shingles_slab                              |
| minecraft:slabs                            | quark:orange_stained_planks_slab                        |
| minecraft:slabs                            | quark:permafrost_bricks_slab                            |
| minecraft:slabs                            | quark:permafrost_slab                                   |
| minecraft:slabs                            | quark:pink_shingles_slab                                |
| minecraft:slabs                            | quark:pink_stained_planks_slab                          |
| minecraft:slabs                            | quark:polished_basalt_slab                              |
| minecraft:slabs                            | quark:polished_jasper_slab                              |
| minecraft:slabs                            | quark:polished_limestone_slab                           |
| minecraft:slabs                            | quark:polished_marble_slab                              |
| minecraft:slabs                            | quark:polished_slate_slab                               |
| minecraft:slabs                            | quark:purple_shingles_slab                              |
| minecraft:slabs                            | quark:purple_stained_planks_slab                        |
| minecraft:slabs                            | quark:red_sandstone_bricks_slab                         |
| minecraft:slabs                            | quark:red_shingles_slab                                 |
| minecraft:slabs                            | quark:red_stained_planks_slab                           |
| minecraft:slabs                            | quark:rusty_iron_plate_slab                             |
| minecraft:slabs                            | quark:sandstone_bricks_slab                             |
| minecraft:slabs                            | quark:sandy_bricks_slab                                 |
| minecraft:slabs                            | quark:slate_bricks_slab                                 |
| minecraft:slabs                            | quark:slate_slab                                        |
| minecraft:slabs                            | quark:smooth_biotite_slab                               |
| minecraft:slabs                            | quark:smooth_soul_sandstone_slab                        |
| minecraft:slabs                            | quark:snow_bricks_slab                                  |
| minecraft:slabs                            | quark:soul_sandstone_bricks_slab                        |
| minecraft:slabs                            | quark:soul_sandstone_slab                               |
| minecraft:slabs                            | quark:thatch_slab                                       |
| minecraft:slabs                            | quark:turf_slab                                         |
| minecraft:slabs                            | quark:white_shingles_slab                               |
| minecraft:slabs                            | quark:white_stained_planks_slab                         |
| minecraft:slabs                            | quark:yellow_shingles_slab                              |
| minecraft:slabs                            | quark:yellow_stained_planks_slab                        |
| minecraft:slabs                            | securitycraft:crystal_quartz_slab                       |
| minecraft:slabs                            | securitycraft:reinforced_acacia_slab                    |
| minecraft:slabs                            | securitycraft:reinforced_andesite_slab                  |
| minecraft:slabs                            | securitycraft:reinforced_birch_slab                     |
| minecraft:slabs                            | securitycraft:reinforced_brick_slab                     |
| minecraft:slabs                            | securitycraft:reinforced_cobblestone_slab               |
| minecraft:slabs                            | securitycraft:reinforced_crystal_quartz_slab            |
| minecraft:slabs                            | securitycraft:reinforced_dark_oak_slab                  |
| minecraft:slabs                            | securitycraft:reinforced_dark_prismarine_slab           |
| minecraft:slabs                            | securitycraft:reinforced_diorite_slab                   |
| minecraft:slabs                            | securitycraft:reinforced_end_stone_brick_slab           |
| minecraft:slabs                            | securitycraft:reinforced_granite_slab                   |
| minecraft:slabs                            | securitycraft:reinforced_jungle_slab                    |
| minecraft:slabs                            | securitycraft:reinforced_mossy_cobblestone_slab         |
| minecraft:slabs                            | securitycraft:reinforced_mossy_stone_brick_slab         |
| minecraft:slabs                            | securitycraft:reinforced_nether_brick_slab              |
| minecraft:slabs                            | securitycraft:reinforced_normal_stone_slab              |
| minecraft:slabs                            | securitycraft:reinforced_oak_slab                       |
| minecraft:slabs                            | securitycraft:reinforced_polished_andesite_slab         |
| minecraft:slabs                            | securitycraft:reinforced_polished_diorite_slab          |
| minecraft:slabs                            | securitycraft:reinforced_polished_granite_slab          |
| minecraft:slabs                            | securitycraft:reinforced_prismarine_brick_slab          |
| minecraft:slabs                            | securitycraft:reinforced_prismarine_slab                |
| minecraft:slabs                            | securitycraft:reinforced_purpur_slab                    |
| minecraft:slabs                            | securitycraft:reinforced_quartz_slab                    |
| minecraft:slabs                            | securitycraft:reinforced_red_nether_brick_slab          |
| minecraft:slabs                            | securitycraft:reinforced_red_sandstone_slab             |
| minecraft:slabs                            | securitycraft:reinforced_sandstone_slab                 |
| minecraft:slabs                            | securitycraft:reinforced_smooth_quartz_slab             |
| minecraft:slabs                            | securitycraft:reinforced_smooth_red_sandstone_slab      |
| minecraft:slabs                            | securitycraft:reinforced_smooth_sandstone_slab          |
| minecraft:slabs                            | securitycraft:reinforced_spruce_slab                    |
| minecraft:slabs                            | securitycraft:reinforced_stone_brick_slab               |
| minecraft:slabs                            | securitycraft:reinforced_stone_slab                     |
| minecraft:small_flowers                    | byg:allium_flower_bush                                  |
| minecraft:small_flowers                    | byg:alpine_bellflower                                   |
| minecraft:small_flowers                    | byg:amaranth                                            |
| minecraft:small_flowers                    | byg:angelica                                            |
| minecraft:small_flowers                    | byg:azalea                                              |
| minecraft:small_flowers                    | byg:begonia                                             |
| minecraft:small_flowers                    | byg:bistort                                             |
| minecraft:small_flowers                    | byg:black_rose                                          |
| minecraft:small_flowers                    | byg:blue_sage                                           |
| minecraft:small_flowers                    | byg:california_poppy                                    |
| minecraft:small_flowers                    | byg:crocus                                              |
| minecraft:small_flowers                    | byg:cyan_amaranth                                       |
| minecraft:small_flowers                    | byg:cyan_rose                                           |
| minecraft:small_flowers                    | byg:cyan_tulip                                          |
| minecraft:small_flowers                    | byg:daffodil                                            |
| minecraft:small_flowers                    | byg:delphinium                                          |
| minecraft:small_flowers                    | byg:fairy_slipper                                       |
| minecraft:small_flowers                    | byg:firecracker_flower_bush                             |
| minecraft:small_flowers                    | byg:foxglove                                            |
| minecraft:small_flowers                    | byg:golden_spined_cactus                                |
| minecraft:small_flowers                    | byg:green_tulip                                         |
| minecraft:small_flowers                    | byg:guzmania                                            |
| minecraft:small_flowers                    | byg:incan_lily                                          |
| minecraft:small_flowers                    | byg:iris                                                |
| minecraft:small_flowers                    | byg:japanese_orchid                                     |
| minecraft:small_flowers                    | byg:kovan_flower                                        |
| minecraft:small_flowers                    | byg:lazarus_bellflower                                  |
| minecraft:small_flowers                    | byg:lolipop_flower                                      |
| minecraft:small_flowers                    | byg:magenta_amaranth                                    |
| minecraft:small_flowers                    | byg:magenta_tulip                                       |
| minecraft:small_flowers                    | byg:orange_amaranth                                     |
| minecraft:small_flowers                    | byg:orange_daisy                                        |
| minecraft:small_flowers                    | byg:osiria_rose                                         |
| minecraft:small_flowers                    | byg:peach_leather_flower                                |
| minecraft:small_flowers                    | byg:pink_allium                                         |
| minecraft:small_flowers                    | byg:pink_allium_flower_bush                             |
| minecraft:small_flowers                    | byg:pink_anemone                                        |
| minecraft:small_flowers                    | byg:pink_daffodil                                       |
| minecraft:small_flowers                    | byg:pink_orchid                                         |
| minecraft:small_flowers                    | byg:pollen_block                                        |
| minecraft:small_flowers                    | byg:prairie_grass                                       |
| minecraft:small_flowers                    | byg:protea_flower                                       |
| minecraft:small_flowers                    | byg:purple_amaranth                                     |
| minecraft:small_flowers                    | byg:purple_orchid                                       |
| minecraft:small_flowers                    | byg:purple_sage                                         |
| minecraft:small_flowers                    | byg:purple_tulip                                        |
| minecraft:small_flowers                    | byg:red_cornflower                                      |
| minecraft:small_flowers                    | byg:red_orchid                                          |
| minecraft:small_flowers                    | byg:richea                                              |
| minecraft:small_flowers                    | byg:rose                                                |
| minecraft:small_flowers                    | byg:silver_vase_flower                                  |
| minecraft:small_flowers                    | byg:snowdrops                                           |
| minecraft:small_flowers                    | byg:tall_allium                                         |
| minecraft:small_flowers                    | byg:tall_pink_allium                                    |
| minecraft:small_flowers                    | byg:torch_ginger                                        |
| minecraft:small_flowers                    | byg:violet_leather_flower                               |
| minecraft:small_flowers                    | byg:white_anemone                                       |
| minecraft:small_flowers                    | byg:white_sage                                          |
| minecraft:small_flowers                    | byg:winter_cyclamen                                     |
| minecraft:small_flowers                    | byg:winter_rose                                         |
| minecraft:small_flowers                    | byg:winter_scilla                                       |
| minecraft:small_flowers                    | byg:yellow_daffodil                                     |
| minecraft:small_flowers                    | byg:yellow_tulip                                        |
| minecraft:small_flowers                    | explorercraft:daffodil                                  |
| minecraft:small_flowers                    | explorercraft:leek_wild                                 |
| minecraft:small_flowers                    | explorercraft:lupine                                    |
| minecraft:small_flowers                    | minecraft:allium                                        |
| minecraft:small_flowers                    | minecraft:azure_bluet                                   |
| minecraft:small_flowers                    | minecraft:blue_orchid                                   |
| minecraft:small_flowers                    | minecraft:cornflower                                    |
| minecraft:small_flowers                    | minecraft:dandelion                                     |
| minecraft:small_flowers                    | minecraft:lily_of_the_valley                            |
| minecraft:small_flowers                    | minecraft:orange_tulip                                  |
| minecraft:small_flowers                    | minecraft:oxeye_daisy                                   |
| minecraft:small_flowers                    | minecraft:pink_tulip                                    |
| minecraft:small_flowers                    | minecraft:poppy                                         |
| minecraft:small_flowers                    | minecraft:red_tulip                                     |
| minecraft:small_flowers                    | minecraft:white_tulip                                   |
| minecraft:small_flowers                    | minecraft:wither_rose                                   |
| minecraft:spruce_logs                      | minecraft:spruce_log                                    |
| minecraft:spruce_logs                      | minecraft:spruce_wood                                   |
| minecraft:spruce_logs                      | minecraft:stripped_spruce_log                           |
| minecraft:spruce_logs                      | minecraft:stripped_spruce_wood                          |
